80,3,2,1,166000,84,./image/0755.png,4
83,3,2,1,220000,84,./image/0756.png,3
81,3,2,1,270000,84,./image/0757.png,3
79,3,1,1,221560,70,./image/0759.png,3
87,5,2,1,417603,164,./image/0760.png,3
79,3,1,1,120000,59,./image/0762.png,3
83,4,2,1,160000,101,./image/0765.png,3
85,3,2,1,130000,84,./image/0766.png,5
80,3,2,1,160000,84,./image/0767.png,4
82,3,2,1,180000,84,./image/0768.png,2
81,3,1,0,200000,62,./image/0771.png,1
83,4,2,1,187862,101,./image/0772.png,3
79,3,1,1,241895,71,./image/0773.png,3
73,3,1,1,150000,59,./image/0774.png,3
78,3,2,1,250000,99,./image/0776.png,3
79,3,1,1,130000,59,./image/0779.png,3
83,3,2,1,210000,84,./image/0781.png,3
74,2,1,0,70000,41,./image/0783.png,1
83,3,2,1,240000,84,./image/0784.png,3
85,4,2,1,295402,114,./image/0785.png,3
86,4,2,1,200000,134,./image/0786.png,3
74,2,1,0,70000,41,./image/0787.png,1
86,3,2,1,190000,84,./image/0788.png,2
86,4,2,1,300000,134,./image/0790.png,3
86,4,2,1,240000,122,./image/0791.png,2
79,3,1,1,219522,70,./image/0792.png,3
78,3,2,1,250000,99,./image/0794.png,3
82,3,1,1,200000,76,./image/0796.png,3
83,3,2,1,170000,84,./image/0797.png,4
80,3,2,1,166000,84,./image/0798.png,4
82,3,2,1,173000,84,./image/0800.png,4
83,3,2,1,230000,84,./image/0801.png,3
86,4,2,1,150000,101,./image/0802.png,3
80,3,2,1,160000,84,./image/0804.png,4
83,3,2,1,130000,84,./image/0806.png,3
80,3,2,1,160000,84,./image/0811.png,4
80,3,2,1,170000,84,./image/0812.png,4
86,4,2,1,150000,101,./image/0813.png,3
83,3,2,1,130000,84,./image/0816.png,3
86,5,2,1,550000,165,./image/0817.png,4
83,3,2,1,130000,84,./image/0818.png,3
83,3,2,1,130000,84,./image/0819.png,3
79,3,1,1,240000,71,./image/0820.png,3
80,3,2,1,160000,84,./image/0821.png,4
79,3,1,1,219522,70,./image/0822.png,3
80,3,2,1,160000,84,./image/0823.png,4
80,3,2,1,170000,84,./image/0824.png,4
80,3,1,1,222036,60,./image/0825.png,3
80,3,2,1,170000,84,./image/0826.png,4
85,3,2,1,222036,84,./image/0827.png,3
83,3,2,1,207000,84,./image/0830.png,3
83,3,2,1,125000,84,./image/0831.png,4
80,3,1,1,159000,60,./image/0835.png,3
86,4,2,1,150000,101,./image/0837.png,3
80,3,2,1,166033,84,./image/0839.png,4
83,3,2,1,160000,84,./image/0840.png,3
83,3,2,1,207000,84,./image/0841.png,3
80,3,2,1,160000,84,./image/0842.png,4
80,3,2,1,160000,84,./image/0846.png,4
80,3,2,1,160000,84,./image/0849.png,4
68,2,1,0,98000,49,./image/0851.png,1
83,3,2,1,266579,84,./image/0852.png,3
85,4,2,1,380000,114,./image/0853.png,4
81,3,1,0,200000,62,./image/0855.png,1
80,3,2,1,250000,84,./image/0856.png,4
78,3,1,1,190000,59,./image/0857.png,3
79,3,1,1,130000,59,./image/0858.png,3
85,4,2,1,295000,114,./image/0859.png,3
77,2,1,0,130000,43,./image/0861.png,1
84,3,2,1,140000,84,./image/0862.png,3
79,3,1,1,200000,70,./image/0864.png,3
79,3,1,1,130000,70,./image/0865.png,3
85,4,2,1,180000,114,./image/0867.png,3
84,3,2,1,170000,84,./image/0868.png,3
83,3,2,1,200000,84,./image/0870.png,3
79,3,1,1,219522,70,./image/0871.png,3
86,4,2,1,300000,127,./image/0876.png,3
83,3,2,1,150000,84,./image/0877.png,3
72,2,1,0,50000,41,./image/0878.png,1
84,3,2,1,280000,92,./image/0879.png,2
77,2,1,0,130000,43,./image/0881.png,1
84,3,2,1,180000,84,./image/0883.png,3
82,3,2,1,186024,84,./image/0885.png,4
85,4,2,1,200000,114,./image/0888.png,3
79,3,1,1,221560,70,./image/0889.png,3
85,4,2,1,260000,101,./image/0891.png,3
72,2,1,0,50000,41,./image/0893.png,1
83,3,2,1,266579,84,./image/0895.png,3
79,3,1,1,221560,70,./image/0898.png,3
72,2,1,0,50000,41,./image/0900.png,1
79,3,1,1,219522,70,./image/0901.png,3
84,3,2,1,170000,84,./image/0903.png,3
82,3,2,1,186024,84,./image/0904.png,4
83,3,2,1,140000,84,./image/0905.png,3
78,3,2,2,200000,84,./image/0906.png,3
86,4,2,1,200000,134,./image/0907.png,3
80,3,2,1,166000,84,./image/0908.png,4
84,4,2,1,273000,118,./image/0909.png,3
72,2,1,0,80000,40,./image/0911.png,1
70,3,1,2,210000,59,./image/0912.png,3
84,4,2,1,273000,118,./image/0915.png,3
81,3,2,1,285814,84,./image/0916.png,3
84,4,2,1,150000,101,./image/0917.png,3
75,3,1,0,80000,59,./image/0918.png,1
86,4,2,1,220000,114,./image/0919.png,3
86,4,2,1,350000,127,./image/0920.png,3
79,3,1,1,120000,59,./image/0924.png,3
79,3,1,1,241895,71,./image/0925.png,3
82,4,2,1,195000,100,./image/0926.png,3
84,3,2,1,200000,84,./image/0927.png,3
81,3,2,1,100000,84,./image/0928.png,3
84,3,2,1,170000,92,./image/0929.png,2
81,3,2,1,285814,84,./image/0930.png,3
81,3,2,1,270000,84,./image/0931.png,3
80,4,2,1,278000,119,./image/0932.png,2
81,3,2,1,270000,84,./image/0934.png,3
