80,3,2,1,160000,84,./image/0002.png,4
75,3,1,1,140000,59,./image/0003.png,3
78,3,2,1,160000,84,./image/0004.png,4
80,3,2,1,160000,84,./image/0005.png,3
79,3,2,1,210000,84,./image/0006.png,3
79,3,2,1,150000,75,./image/0007.png,3
75,3,1,1,140000,59,./image/0008.png,3
74,3,2,1,140000,59,./image/0009.png,4
80,3,2,1,160000,84,./image/0010.png,4
75,3,1,1,120000,59,./image/0011.png,3
80,3,2,1,160000,84,./image/0012.png,3
74,3,2,1,140000,59,./image/0013.png,3
80,3,2,1,180000,84,./image/0014.png,4
75,3,1,1,140000,59,./image/0015.png,3
74,3,2,1,140000,59,./image/0016.png,3
75,3,1,1,140000,59,./image/0017.png,4
74,3,2,1,140000,59,./image/0018.png,3
78,3,2,1,160000,84,./image/0019.png,4
80,3,2,1,160000,84,./image/0020.png,3
74,3,2,1,120000,59,./image/0021.png,3
80,3,2,1,160000,84,./image/0022.png,4
78,3,2,1,160000,84,./image/0023.png,3
74,2,1,1,150000,59,./image/0024.png,3
79,3,2,1,190000,84,./image/0025.png,2
73,3,2,1,130000,59,./image/0026.png,3
80,3,2,1,180000,84,./image/0027.png,3
80,3,2,1,160000,84,./image/0028.png,3
75,3,1,1,120000,59,./image/0029.png,3
78,3,2,1,160000,84,./image/0030.png,3
73,3,2,1,130000,59,./image/0031.png,3
75,3,1,1,140000,59,./image/0032.png,3
79,3,2,1,200000,84,./image/0033.png,3
75,3,1,1,140000,59,./image/0034.png,3
80,3,2,1,180000,84,./image/0035.png,4
77,3,2,1,160000,73,./image/0036.png,3
78,3,2,1,190000,84,./image/0037.png,3
79,3,2,1,180000,84,./image/0038.png,3
80,3,2,1,160000,84,./image/0039.png,3
78,3,2,1,190000,84,./image/0040.png,3
81,4,2,1,220000,132,./image/0041.png,3
77,3,2,1,170000,73,./image/0042.png,3
80,3,2,1,180000,84,./image/0044.png,3
75,3,1,1,140000,59,./image/0045.png,3
78,3,2,1,160000,84,./image/0046.png,4
74,3,2,1,160000,59,./image/0047.png,3
79,3,2,1,210000,84,./image/0048.png,4
75,3,1,1,140000,59,./image/0049.png,3
80,3,2,1,160000,84,./image/0050.png,4
80,3,2,1,160000,84,./image/0051.png,3
79,3,2,1,180000,84,./image/0052.png,3
78,3,2,1,184000,84,./image/0053.png,3
78,3,2,1,180000,84,./image/0054.png,3
78,3,2,1,184000,84,./image/0055.png,3
73,3,2,1,130000,59,./image/0056.png,3
78,3,2,1,195000,84,./image/0057.png,3
78,3,2,1,195000,84,./image/0058.png,5
75,3,1,1,137000,59,./image/0059.png,5
75,3,1,1,120000,59,./image/0061.png,3
80,3,2,1,170000,84,./image/0064.png,3
79,3,2,1,200000,84,./image/0065.png,3
74,3,2,1,128000,59,./image/0066.png,3
80,3,2,1,184000,84,./image/0067.png,4
74,3,2,1,120000,59,./image/0068.png,3
80,3,2,1,170000,84,./image/0069.png,4
80,3,2,1,170000,84,./image/0070.png,3
80,3,2,1,165000,84,./image/0072.png,3
75,2,1,1,120000,59,./image/0073.png,3
74,2,1,1,120000,59,./image/0074.png,2
78,3,2,1,160000,84,./image/0075.png,2
81,3,2,1,180000,99,./image/0076.png,3
75,2,1,1,120000,59,./image/0077.png,3
80,3,2,1,160000,84,./image/0078.png,2
78,3,2,1,160000,84,./image/0079.png,3
75,3,1,1,120000,59,./image/0080.png,3
74,3,2,1,120000,59,./image/0081.png,3
74,3,2,1,128000,59,./image/0082.png,4
72,2,1,0,90000,59,./image/0083.png,4
80,3,2,1,160000,84,./image/0084.png,1
80,3,2,1,184000,84,./image/0085.png,3
79,3,2,1,200000,84,./image/0086.png,3
80,3,2,1,170000,84,./image/0087.png,3
77,3,2,1,150000,73,./image/0088.png,3
74,3,2,1,128000,59,./image/0089.png,3
74,3,2,1,141000,59,./image/0090.png,4
78,3,2,1,160000,84,./image/0091.png,2
80,3,2,1,150000,84,./image/0092.png,3
73,3,2,1,130000,59,./image/0093.png,3
79,3,2,1,200000,80,./image/0094.png,3
75,3,1,1,120000,59,./image/0095.png,2
78,3,2,1,200000,84,./image/0096.png,4
75,3,1,1,135000,59,./image/0097.png,3
75,3,1,1,128000,59,./image/0098.png,3
78,3,2,1,200000,84,./image/0099.png,4
75,3,1,1,137000,59,./image/0100.png,3
78,3,2,1,195000,84,./image/0101.png,3
80,3,2,1,170000,84,./image/0102.png,5
74,2,1,1,12000,59,./image/0103.png,3
78,3,2,1,195000,84,./image/0104.png,2
78,3,2,1,195000,84,./image/0105.png,5
78,3,2,1,195000,84,./image/0106.png,5
75,3,1,1,120000,59,./image/0107.png,5
75,3,1,1,135000,59,./image/0108.png,3
79,3,2,1,160000,75,./image/0110.png,3
78,3,2,1,195000,84,./image/0111.png,3
78,3,2,1,180000,84,./image/0112.png,5
80,3,2,1,170000,84,./image/0113.png,3
77,3,2,1,150000,73,./image/0114.png,3
81,4,2,1,280000,132,./image/0115.png,3
80,3,2,1,170000,84,./image/0116.png,3
79,3,2,1,200000,84,./image/0117.png,3
80,3,2,1,170000,84,./image/0118.png,3
79,3,2,1,160000,75,./image/0119.png,3
79,3,2,1,200000,84,./image/0120.png,3
74,2,1,1,140000,59,./image/0122.png,3
82,4,2,1,200000,99,./image/0123.png,2
78,3,2,1,195000,84,./image/0124.png,3
80,3,2,1,170000,84,./image/0125.png,5
82,3,1,1,120000,67,./image/0126.png,3
78,3,2,1,200000,84,./image/0127.png,3
75,2,1,1,120000,59,./image/0128.png,3
73,2,1,1,140000,59,./image/0129.png,4
74,3,2,1,128000,59,./image/0130.png,3
82,3,1,1,190668,67,./image/0131.png,4
78,3,2,1,184000,84,./image/0132.png,3
77,3,2,1,173000,73,./image/0133.png,3
80,3,2,1,170000,84,./image/0134.png,3
75,3,1,0,104000,59,./image/0135.png,3
87,3,1,1,85000,84,./image/0138.png,1
80,3,2,1,120000,84,./image/0140.png,2
75,3,1,1,100000,59,./image/0141.png,3
73,3,2,1,100000,59,./image/0144.png,3
77,3,2,1,150000,73,./image/0183.png,3
76,3,1,1,60000,60,./image/0185.png,3
77,3,2,1,150000,73,./image/0186.png,2
73,3,2,1,130000,59,./image/0187.png,3
78,3,2,1,170000,84,./image/0188.png,3
84,3,2,1,150000,84,./image/0190.png,3
74,3,2,1,13000,59,./image/0191.png,3
84,3,1,1,130000,77,./image/0195.png,4
84,3,1,1,130000,77,./image/0197.png,2
75,3,1,1,120000,59,./image/0198.png,2
74,3,2,1,120000,59,./image/0200.png,3
77,3,2,1,110000,73,./image/0201.png,4
79,3,2,1,160000,84,./image/0202.png,3
85,3,1,1,40000,59,./image/0203.png,3
78,3,2,1,160000,84,./image/0204.png,2
79,3,2,1,150000,75,./image/0205.png,3
74,3,2,1,100000,59,./image/0207.png,3
84,3,2,1,150000,84,./image/0210.png,4
85,2,1,1,30000,55,./image/0214.png,3
84,4,2,1,180000,124,./image/0216.png,2
86,3,1,1,60000,77,./image/0217.png,3
79,3,2,1,120000,84,./image/0218.png,2
79,3,2,1,110000,75,./image/0219.png,3
80,3,2,1,120000,84,./image/0220.png,3
73,3,2,1,100000,59,./image/0221.png,3
75,3,1,1,140000,59,./image/0222.png,3
74,3,2,1,140000,59,./image/0223.png,4
78,3,2,1,160000,84,./image/0224.png,4
80,3,2,1,160000,84,./image/0225.png,3
80,3,2,1,160000,84,./image/0226.png,3
79,3,2,1,210000,84,./image/0227.png,3
79,3,2,1,150000,75,./image/0228.png,3
80,3,2,1,160000,84,./image/0229.png,3
80,3,2,1,160000,84,./image/0230.png,3
74,3,2,1,140000,59,./image/0231.png,3
75,3,1,1,140000,59,./image/0232.png,4
75,3,1,1,120000,59,./image/0233.png,4
74,3,2,1,140000,59,./image/0234.png,3
74,3,2,1,140000,59,./image/0235.png,4
75,3,1,1,140000,59,./image/0236.png,4
80,3,2,1,180000,84,./image/0237.png,3
75,3,1,1,140000,59,./image/0238.png,3
78,3,2,1,160000,84,./image/0239.png,3
80,3,2,1,160000,84,./image/0240.png,3
80,3,2,1,160000,84,./image/0241.png,3
74,3,2,1,120000,59,./image/0242.png,3
78,3,2,1,160000,84,./image/0243.png,4
74,2,1,1,150000,59,./image/0244.png,3
80,3,2,1,160000,84,./image/0245.png,2
75,3,1,1,120000,59,./image/0246.png,3
78,3,2,1,160000,84,./image/0247.png,3
80,3,2,1,180000,84,./image/0248.png,3
79,3,2,1,190000,84,./image/0249.png,3
80,3,2,1,180000,84,./image/0250.png,3
75,3,1,1,140000,59,./image/0251.png,3
73,3,2,1,130000,59,./image/0252.png,4
75,3,1,1,140000,59,./image/0253.png,3
77,3,2,1,160000,73,./image/0254.png,3
79,3,2,1,200000,84,./image/0255.png,3
78,3,2,1,190000,84,./image/0256.png,3
79,3,2,1,180000,84,./image/0257.png,3
80,3,2,1,160000,84,./image/0258.png,3
78,3,2,1,190000,84,./image/0259.png,3
80,3,2,1,180000,84,./image/0260.png,3
77,3,2,1,170000,73,./image/0261.png,3
81,4,2,1,220000,132,./image/0262.png,3
75,3,1,1,140000,59,./image/0263.png,3
78,3,2,1,160000,84,./image/0265.png,4
74,3,2,1,160000,59,./image/0266.png,3
79,3,2,1,210000,84,./image/0267.png,4
79,3,2,1,180000,84,./image/0268.png,3
75,3,1,1,140000,59,./image/0269.png,3
83,4,2,1,150000,84,./image/0270.png,4
79,3,2,1,120000,84,./image/0272.png,3
75,3,1,1,100000,59,./image/0275.png,3
74,2,1,1,100000,59,./image/0277.png,3
74,3,2,1,120000,59,./image/0278.png,2
79,3,2,1,165000,84,./image/0280.png,2
80,3,2,1,165000,84,./image/0281.png,3
80,3,2,1,120000,84,./image/0282.png,3
74,3,2,1,130000,59,./image/0283.png,3
76,2,2,1,100000,59,./image/0284.png,4
73,3,2,1,100000,59,./image/0285.png,2
77,3,1,1,50000,63,./image/0286.png,3
78,3,2,1,120000,84,./image/0287.png,2
77,3,1,1,50000,63,./image/0288.png,3
73,3,2,1,100000,59,./image/0289.png,2
78,3,2,1,120000,84,./image/0290.png,3
80,3,2,1,160000,84,./image/0291.png,3
74,2,1,1,120000,59,./image/0293.png,3
79,3,2,1,165000,84,./image/0294.png,2
80,3,2,1,184000,84,./image/0295.png,3
78,3,2,1,184000,84,./image/0296.png,3
77,3,2,1,173000,73,./image/0297.png,3
74,3,2,1,130000,59,./image/0298.png,3
78,3,2,1,180000,84,./image/0299.png,4
80,3,2,1,165000,84,./image/0300.png,3
74,2,1,1,120000,59,./image/0301.png,3
77,3,2,1,150000,73,./image/0302.png,2
79,3,2,1,160000,84,./image/0303.png,3
78,3,2,1,165000,84,./image/0304.png,3
75,3,1,1,130000,59,./image/0305.png,3
78,3,2,1,165000,84,./image/0306.png,4
75,3,1,1,120000,59,./image/0307.png,3
80,3,2,1,170000,84,./image/0308.png,3
75,3,1,1,130000,59,./image/0309.png,3
73,3,2,1,130000,59,./image/0310.png,3
74,2,1,1,120000,59,./image/0311.png,3
78,3,2,1,165000,84,./image/0312.png,2
75,3,1,1,130000,59,./image/0313.png,3
75,3,1,1,130000,59,./image/0314.png,3
80,3,2,1,120000,84,./image/0316.png,4
75,3,1,1,120000,59,./image/0317.png,3
78,3,2,1,120000,84,./image/0318.png,3
73,3,2,1,130000,59,./image/0319.png,3
73,3,2,1,130000,59,./image/0320.png,3
78,3,2,1,120000,84,./image/0321.png,3
74,3,2,1,100000,59,./image/0323.png,3
75,3,1,1,120000,59,./image/0328.png,4
75,3,1,1,100000,59,./image/0333.png,3
79,3,2,1,17000,84,./image/0334.png,3
79,3,2,1,170000,84,./image/0335.png,3
80,3,2,1,160000,84,./image/0336.png,3
74,3,2,1,130000,59,./image/0337.png,3
75,2,1,1,100000,59,./image/0339.png,4
75,3,1,1,100000,59,./image/0341.png,2
79,3,2,1,130000,99,./image/0342.png,4
78,3,2,1,120000,84,./image/0343.png,3
79,3,2,1,120000,84,./image/0344.png,3
74,3,2,1,100000,59,./image/0345.png,3
78,3,2,1,160000,84,./image/0348.png,4
75,3,1,1,100000,59,./image/0350.png,3
79,3,2,1,140000,75,./image/0351.png,4
74,2,1,1,100000,59,./image/0352.png,3
79,3,2,1,120000,84,./image/0355.png,2
82,4,2,1,200000,99,./image/0357.png,3
80,3,2,1,160000,84,./image/0359.png,3
75,3,1,1,120000,59,./image/0360.png,3
74,2,1,1,100000,59,./image/0361.png,3
80,3,2,1,120000,84,./image/0362.png,2
79,3,2,1,150000,75,./image/0363.png,3
75,3,1,1,100000,59,./image/0365.png,3
